Country Code,Economy,Income Group,Year,Latitude (generated),Longitude (generated)
HRV,Croatia,High income (H),Fiscal Year 2013,45.754,16.385
HKG,"Hong Kong SAR, China",High income (H),Fiscal Year 2013,22.4114,114.0599
GUM,Guam,High income (H),Fiscal Year 2013,13.45,144.7579
GRL,Greenland,High income (H),Fiscal Year 2013,71,-39
GRC,Greece,High income (H),Fiscal Year 2013,39.787,21.617
GNQ,Equatorial Guinea,High income (H),Fiscal Year 2013,1.6342,10.4695
GBR,United Kingdom,High income (H),Fiscal Year 2013,52.289,-1.259
FRO,Faeroe Islands,High income (H),Fiscal Year 2013,62.1252,-7.0174
FRA,France,High income (H),Fiscal Year 2013,46.656,2.543
FIN,Finland,High income (H),Fiscal Year 2013,62.716,26.192
EST,Estonia,High income (H),Fiscal Year 2013,58.777,25.977
ESP,Spain,High income (H),Fiscal Year 2013,40.617,-3.388
DNK,Denmark,High income (H),Fiscal Year 2013,56.113,9.096
DEU,Germany,High income (H),Fiscal Year 2013,51.3819,9.9877
CZE,Czech Republic,High income (H),Fiscal Year 2013,49.848,15.2812
CYP,Cyprus,High income (H),Fiscal Year 2013,34.894,32.928
CYM,Cayman Islands,High income (H),Fiscal Year 2013,19.3299,-81.1715
CUW,Curaçao,High income (H),Fiscal Year 2013,12.2129,-69.0407
CHI,Channel Islands,High income (H),Fiscal Year 2013,,
CHE,Switzerland,High income (H),Fiscal Year 2013,46.7794,8.0329
CAN,Canada,High income (H),Fiscal Year 2013,59.2067,-111.1937
BRN,Brunei Darussalam,High income (H),Fiscal Year 2013,4.452,114.557
BRB,Barbados,High income (H),Fiscal Year 2013,13.1898,-59.559
BMU,Bermuda,High income (H),Fiscal Year 2013,32.3019,-64.7737
BHS,"Bahamas, The",High income (H),Fiscal Year 2013,24.7032,-78.0455
BHR,Bahrain,High income (H),Fiscal Year 2013,26.025,50.5534
BEL,Belgium,High income (H),Fiscal Year 2013,50.6745,4.4588
AUT,Austria,High income (H),Fiscal Year 2013,47.65,14.705
AUS,Australia,High income (H),Fiscal Year 2013,-24.578,133.582
ARE,United Arab Emirates,High income (H),Fiscal Year 2013,23.9299,53.9031
AND,Andorra,High income (H),Fiscal Year 2013,42.5425,1.5893
ABW,Aruba,High income (H),Fiscal Year 2013,12.5176,-69.9818
ZWE,Zimbabwe,Low income (L),Fiscal Year 2013,-19.098,30.047
UGA,Uganda,Low income (L),Fiscal Year 2013,1.9392,32.7415
TZA,Tanzania,Low income (L),Fiscal Year 2013,-5.651,34.146
TJK,Tajikistan,Low income (L),Fiscal Year 2013,38.367,72.597
TGO,Togo,Low income (L),Fiscal Year 2013,7.7,1.106
TCD,Chad,Low income (L),Fiscal Year 2013,15.981,18.781
SOM,Somalia,Low income (L),Fiscal Year 2013,2.875,43.446
SLE,Sierra Leone,Low income (L),Fiscal Year 2013,8.677,-11.779
RWA,Rwanda,Low income (L),Fiscal Year 2013,-1.887,29.904
PRK,"Korea, Dem. Rep.",Low income (L),Fiscal Year 2013,39.767,126.389
NPL,Nepal,Low income (L),Fiscal Year 2013,28.2114,83.5608
NER,Niger,Low income (L),Fiscal Year 2013,16.996,9.915
MWI,Malawi,Low income (L),Fiscal Year 2013,-13.2731,33.7428
MRT,Mauritania,Low income (L),Fiscal Year 2013,19.413,-10.6528
MOZ,Mozambique,Low income (L),Fiscal Year 2013,-13.852,38.042
MMR,Myanmar,Low income (L),Fiscal Year 2013,21.841,96.05
MLI,Mali,Low income (L),Fiscal Year 2013,18.211,-2.209
MDG,Madagascar,Low income (L),Fiscal Year 2013,-19.615,46.645
LBR,Liberia,Low income (L),Fiscal Year 2013,6.51,-9.33
KHM,Cambodia,Low income (L),Fiscal Year 2013,12.69,104.444
KGZ,Kyrgyz Republic,Low income (L),Fiscal Year 2013,41.741,75.043
KEN,Kenya,Low income (L),Fiscal Year 2013,0.806,38.166
HTI,Haiti,Low income (L),Fiscal Year 2013,19.3175,-72.4205
GNB,Guinea-Bissau,Low income (L),Fiscal Year 2013,12.191,-14.475
GMB,"Gambia, The",Low income (L),Fiscal Year 2013,13.499,-14.641
GIN,Guinea,Low income (L),Fiscal Year 2013,10.599,-10.907
ETH,Ethiopia,Low income (L),Fiscal Year 2013,8.435,38.786
ERI,Eritrea,Low income (L),Fiscal Year 2013,15.982,38.02
COM,Comoros,Low income (L),Fiscal Year 2013,-11.6527,43.3307
COD,"Congo, Dem. Rep.",Low income (L),Fiscal Year 2013,-1.418,23.607
CAF,Central African Republic,Low income (L),Fiscal Year 2013,7.043,21.424
BGD,Bangladesh,Low income (L),Fiscal Year 2013,24.598,90.1963
BFA,Burkina Faso,Low income (L),Fiscal Year 2013,12.673,-1.226
BEN,Benin,Low income (L),Fiscal Year 2013,10.478,2.274
BDI,Burundi,Low income (L),Fiscal Year 2013,-3.333,29.749
AFG,Afghanistan,Low income (L),Fiscal Year 2013,34.023,65.5267
VGB,British Virgin Islands,NA,Fiscal Year 2014,18.4204,-64.64
NRU,Nauru,NA,Fiscal Year 2014,-0.5287,166.9315
GIB,Gibraltar,NA,Fiscal Year 2014,36.134,-5.3482
ZAF,South Africa,Upper middle income (UM),Fiscal Year 2014,-31.7,23.441
VEN,"Venezuela, RB",Upper middle income (UM),Fiscal Year 2014,6.983,-64.588
VCT,St. Vincent and the Grenadines,Upper middle income (UM),Fiscal Year 2014,13.2528,-61.1949
TUV,Tuvalu,Upper middle income (UM),Fiscal Year 2014,-7.4786,178.6758
TUR,Turkey,Upper middle income (UM),Fiscal Year 2014,39.144,34.188
TUN,Tunisia,Upper middle income (UM),Fiscal Year 2014,35.594,9.421
TON,Tonga,Upper middle income (UM),Fiscal Year 2014,-21.167,-175.19
TKM,Turkmenistan,Upper middle income (UM),Fiscal Year 2014,39.584,59.597
THA,Thailand,Upper middle income (UM),Fiscal Year 2014,15.688,100.845
SYC,Seychelles,Upper middle income (UM),Fiscal Year 2014,-4.6841,55.4924
SUR,Suriname,Upper middle income (UM),Fiscal Year 2014,4.248,-55.848
SRB,Serbia,Upper middle income (UM),Fiscal Year 2014,44.021,20.699
ROU,Romania,Upper middle income (UM),Fiscal Year 2014,45.933,25.119
PLW,Palau,Upper middle income (UM),Fiscal Year 2014,7.5288,134.5573
PER,Peru,Upper middle income (UM),Fiscal Year 2014,-12.664,-72.98
PAN,Panama,Upper middle income (UM),Fiscal Year 2014,8.348,-81.005
NAM,Namibia,Upper middle income (UM),Fiscal Year 2014,-21.276,17.219
MYS,Malaysia,Upper middle income (UM),Fiscal Year 2014,4.416,102.099
MUS,Mauritius,Upper middle income (UM),Fiscal Year 2014,-20.2529,57.5902
MNE,Montenegro,Upper middle income (UM),Fiscal Year 2014,42.857,19.096
MKD,North Macedonia,Upper middle income (UM),Fiscal Year 2014,41.636,21.676
MHL,Marshall Islands,Upper middle income (UM),Fiscal Year 2014,5.961,169.651
MEX,Mexico,Upper middle income (UM),Fiscal Year 2014,22.925,-101.68
MDV,Maldives,Upper middle income (UM),Fiscal Year 2014,4.221,73.463
LCA,St. Lucia,Upper middle income (UM),Fiscal Year 2014,13.909,-60.9776
LBY,Libya,Upper middle income (UM),Fiscal Year 2014,27.24,17.571
LBN,Lebanon,Upper middle income (UM),Fiscal Year 2014,34.161,36.021
KAZ,Kazakhstan,Upper middle income (UM),Fiscal Year 2014,48.866,69.772
JOR,Jordan,Upper middle income (UM),Fiscal Year 2014,30.681,36.279
JAM,Jamaica,Upper middle income (UM),Fiscal Year 2014,18.163,-77.477
IRQ,Iraq,Upper middle income (UM),Fiscal Year 2014,33.545,43.278
IRN,"Iran, Islamic Rep.",Upper middle income (UM),Fiscal Year 2014,33.408,54.0418
HUN,Hungary,Upper middle income (UM),Fiscal Year 2014,47.174,19.618
GRD,Grenada,Upper middle income (UM),Fiscal Year 2014,12.111,-61.6867
GAB,Gabon,Upper middle income (UM),Fiscal Year 2014,-0.406,11.914
FJI,Fiji,Upper middle income (UM),Fiscal Year 2014,-17.7941,177.9783
ECU,Ecuador,Upper middle income (UM),Fiscal Year 2014,-1.151,-78.308
DZA,Algeria,Upper middle income (UM),Fiscal Year 2014,28.6045,2.64
DOM,Dominican Republic,Upper middle income (UM),Fiscal Year 2014,19.01,-70.1685
DMA,Dominica,Upper middle income (UM),Fiscal Year 2014,15.4238,-61.3411
CUB,Cuba,Upper middle income (UM),Fiscal Year 2014,20.571,-76.456
CRI,Costa Rica,Upper middle income (UM),Fiscal Year 2014,10.126,-84.075
COL,Colombia,Upper middle income (UM),Fiscal Year 2014,3.794,-73.606
CHN,China,Upper middle income (UM),Fiscal Year 2014,35.1753,99.3877
BWA,Botswana,Upper middle income (UM),Fiscal Year 2014,-22.126,23.662
BRA,Brazil,Upper middle income (UM),Fiscal Year 2014,-11.694,-48.978
BLZ,Belize,Upper middle income (UM),Fiscal Year 2014,17.108,-88.744
BLR,Belarus,Upper middle income (UM),Fiscal Year 2014,53.3292,27.9492
BIH,Bosnia and Herzegovina,Upper middle income (UM),Fiscal Year 2014,44.342,17.804
BGR,Bulgaria,Upper middle income (UM),Fiscal Year 2014,42.625,24.521
AZE,Azerbaijan,Upper middle income (UM),Fiscal Year 2014,40.46,47.883
ASM,American Samoa,Upper middle income (UM),Fiscal Year 2014,-14.3018,-170.7511
ARG,Argentina,Upper middle income (UM),Fiscal Year 2014,-33.166,-64.31
ALB,Albania,Upper middle income (UM),Fiscal Year 2014,40.654,20.076
AGO,Angola,Upper middle income (UM),Fiscal Year 2014,-12.836,17.808
ZMB,Zambia,Lower middle income (LM),Fiscal Year 2014,-15.13,25.268
YEM,"Yemen, Rep.",Lower middle income (LM),Fiscal Year 2014,15.569,47.793
XKX,Kosovo,Lower middle income (LM),Fiscal Year 2014,42.546,20.921
WSM,Samoa,Lower middle income (LM),Fiscal Year 2014,-13.6221,-172.439
VUT,Vanuatu,Lower middle income (LM),Fiscal Year 2014,-15.339,166.89
VNM,Vietnam,Lower middle income (LM),Fiscal Year 2014,21.75,105.373
UZB,Uzbekistan,Lower middle income (LM),Fiscal Year 2014,41.757,63.958
UKR,Ukraine,Lower middle income (LM),Fiscal Year 2014,49.364,32.132
TLS,Timor-Leste,Lower middle income (LM),Fiscal Year 2014,-8.856,125.556
SYR,Syrian Arab Republic,Lower middle income (LM),Fiscal Year 2014,35.303,38.322
SWZ,Eswatini,Lower middle income (LM),Fiscal Year 2014,-26.5203,31.4607
STP,São Tomé and Principe,Lower middle income (LM),Fiscal Year 2014,0.216,6.595
SLV,El Salvador,Lower middle income (LM),Fiscal Year 2014,13.848,-89.229
SLB,Solomon Islands,Lower middle income (LM),Fiscal Year 2014,-9.5987,160.1487
SEN,Senegal,Lower middle income (LM),Fiscal Year 2014,15.044,-15.081
SDN,Sudan,Lower middle income (LM),Fiscal Year 2014,15.739,29.533
PSE,West Bank and Gaza,Lower middle income (LM),Fiscal Year 2014,32.097,35.26
PRY,Paraguay,Lower middle income (LM),Fiscal Year 2014,-23.266,-58.409
PNG,Papua New Guinea,Lower middle income (LM),Fiscal Year 2014,-5.636,142.798
PHL,Philippines,Lower middle income (LM),Fiscal Year 2014,17.181,121.256
PAK,Pakistan,Lower middle income (LM),Fiscal Year 2014,28.1854,66.6429
NIC,Nicaragua,Lower middle income (LM),Fiscal Year 2014,12.692,-85.03
NGA,Nigeria,Lower middle income (LM),Fiscal Year 2014,9.3417,7.678
MRT,Mauritania,Lower middle income (LM),Fiscal Year 2014,19.413,-10.6528
MNG,Mongolia,Lower middle income (LM),Fiscal Year 2014,46.516,102.564
MDA,Moldova,Lower middle income (LM),Fiscal Year 2014,47.524,28.444
MAR,Morocco,Lower middle income (LM),Fiscal Year 2014,31.129,-7.355
LSO,Lesotho,Lower middle income (LM),Fiscal Year 2014,-29.446,28.371
LKA,Sri Lanka,Lower middle income (LM),Fiscal Year 2014,7.3,80.727
LAO,Lao PDR,Lower middle income (LM),Fiscal Year 2014,19.595,102.538
KIR,Kiribati,Lower middle income (LM),Fiscal Year 2014,2.048,-158.59
IND,India,Lower middle income (LM),Fiscal Year 2014,22.741,78.236
IDN,Indonesia,Lower middle income (LM),Fiscal Year 2014,-0.739,114.045
HND,Honduras,Lower middle income (LM),Fiscal Year 2014,14.881,-87.123
GUY,Guyana,Lower middle income (LM),Fiscal Year 2014,5.17,-58.939
GTM,Guatemala,Lower middle income (LM),Fiscal Year 2014,15.124,-90.711
GHA,Ghana,Lower middle income (LM),Fiscal Year 2014,7.258,-1.062
GEO,Georgia,Lower middle income (LM),Fiscal Year 2014,42.05,43.576
FSM,"Micronesia, Fed. Sts.",Lower middle income (LM),Fiscal Year 2014,7.531,150.457
EGY,"Egypt, Arab Rep.",Lower middle income (LM),Fiscal Year 2014,26.16,28.742
DJI,Djibouti,Lower middle income (LM),Fiscal Year 2014,11.41,42.165
CPV,Cabo Verde,Lower middle income (LM),Fiscal Year 2014,15.416,-23.36
COG,"Congo, Rep.",Lower middle income (LM),Fiscal Year 2014,0.509,16.08
CMR,Cameroon,Lower middle income (LM),Fiscal Year 2014,4.4,12.131
CIV,Côte d'Ivoire,Lower middle income (LM),Fiscal Year 2014,7.497,-5.336
BTN,Bhutan,Lower middle income (LM),Fiscal Year 2014,27.5342,90.3002
BOL,Bolivia,Lower middle income (LM),Fiscal Year 2014,-16.71,-65.183
ARM,Armenia,Lower middle income (LM),Fiscal Year 2014,40.56,44.449
VIR,Virgin Islands (U.S.),High income (H),Fiscal Year 2014,17.7289,-64.7592
USA,United States,High income (H),Fiscal Year 2014,40.0792,-98.8164
URY,Uruguay,High income (H),Fiscal Year 2014,-32.948,-56.249
TWN,"Taiwan, China",High income (H),Fiscal Year 2014,23.6091,120.8353
TTO,Trinidad and Tobago,High income (H),Fiscal Year 2014,10.4435,-61.2604
TCA,Turks and Caicos Islands,High income (H),Fiscal Year 2014,21.7779,-71.7592
SXM,Sint Maarten (Dutch part),High income (H),Fiscal Year 2014,18.034,-63.0544
SWE,Sweden,High income (H),Fiscal Year 2014,66.2188,19
SVN,Slovenia,High income (H),Fiscal Year 2014,46.037,14.534
SVK,Slovak Republic,High income (H),Fiscal Year 2014,48.8595,19.4434
SMR,San Marino,High income (H),Fiscal Year 2014,43.942,12.4611
SGP,Singapore,High income (H),Fiscal Year 2014,1.3389,103.8297
SAU,Saudi Arabia,High income (H),Fiscal Year 2014,24.191,44.32
RUS,Russian Federation,High income (H),Fiscal Year 2014,64.736,104.062
QAT,Qatar,High income (H),Fiscal Year 2014,25.3174,51.1522
PYF,French Polynesia,High income (H),Fiscal Year 2014,-17.529,-149.53
PRT,Portugal,High income (H),Fiscal Year 2014,40.957,-7.9373
PRI,Puerto Rico,High income (H),Fiscal Year 2014,18.242,-66.643
POL,Poland,High income (H),Fiscal Year 2014,52.442,19.72
OMN,Oman,High income (H),Fiscal Year 2014,19.85,56.25
NZL,New Zealand,High income (H),Fiscal Year 2014,-42.558,172.377
NOR,Norway,High income (H),Fiscal Year 2014,61.3701,9.3031
NLD,Netherlands,High income (H),Fiscal Year 2014,52.1704,5.0102
NCL,New Caledonia,High income (H),Fiscal Year 2014,-21.02,165.062
MNP,Northern Mariana Islands,High income (H),Fiscal Year 2014,15.1905,145.7471
MLT,Malta,High income (H),Fiscal Year 2014,35.9024,14.4137
MCO,Monaco,High income (H),Fiscal Year 2014,43.7384,7.4243
MAF,St. Martin (French part),High income (H),Fiscal Year 2014,18.0848,-63.0507
MAC,"Macao SAR, China",High income (H),Fiscal Year 2014,22.1404,113.5643
LVA,Latvia,High income (H),Fiscal Year 2014,57.017,25.0173
LUX,Luxembourg,High income (H),Fiscal Year 2014,49.671,6.113
LTU,Lithuania,High income (H),Fiscal Year 2014,55.342,24.23
LIE,Liechtenstein,High income (H),Fiscal Year 2014,47.1593,9.547
KWT,Kuwait,High income (H),Fiscal Year 2014,29.3169,47.4272
KOR,"Korea, Rep.",High income (H),Fiscal Year 2014,36.338,128.16
KNA,St. Kitts and Nevis,High income (H),Fiscal Year 2014,17.147,-62.58
JPN,Japan,High income (H),Fiscal Year 2014,35.962,137.855
ITA,Italy,High income (H),Fiscal Year 2014,44.3713,11.1084
ISR,Israel,High income (H),Fiscal Year 2014,30.992,34.834
ISL,Iceland,High income (H),Fiscal Year 2014,64.826,-18.417
IRL,Ireland,High income (H),Fiscal Year 2014,53.214,-7.588
IMN,Isle of Man,High income (H),Fiscal Year 2014,54.2362,-4.5149
HRV,Croatia,High income (H),Fiscal Year 2014,45.754,16.385
HKG,"Hong Kong SAR, China",High income (H),Fiscal Year 2014,22.4114,114.0599
GUM,Guam,High income (H),Fiscal Year 2014,13.45,144.7579
GRL,Greenland,High income (H),Fiscal Year 2014,71,-39
GRC,Greece,High income (H),Fiscal Year 2014,39.787,21.617
GNQ,Equatorial Guinea,High income (H),Fiscal Year 2014,1.6342,10.4695
GBR,United Kingdom,High income (H),Fiscal Year 2014,52.289,-1.259
FRO,Faeroe Islands,High income (H),Fiscal Year 2014,62.1252,-7.0174
FRA,France,High income (H),Fiscal Year 2014,46.656,2.543
FIN,Finland,High income (H),Fiscal Year 2014,62.716,26.192
EST,Estonia,High income (H),Fiscal Year 2014,58.777,25.977
ESP,Spain,High income (H),Fiscal Year 2014,40.617,-3.388
DNK,Denmark,High income (H),Fiscal Year 2014,56.113,9.096
DEU,Germany,High income (H),Fiscal Year 2014,51.3819,9.9877
CZE,Czech Republic,High income (H),Fiscal Year 2014,49.848,15.2812
CYP,Cyprus,High income (H),Fiscal Year 2014,34.894,32.928
CYM,Cayman Islands,High income (H),Fiscal Year 2014,19.3299,-81.1715
CUW,Curaçao,High income (H),Fiscal Year 2014,12.2129,-69.0407
CHL,Chile,High income (H),Fiscal Year 2014,-23.176,-69.201
CHI,Channel Islands,High income (H),Fiscal Year 2014,,
CHE,Switzerland,High income (H),Fiscal Year 2014,46.7794,8.0329
CAN,Canada,High income (H),Fiscal Year 2014,59.2067,-111.1937
BRN,Brunei Darussalam,High income (H),Fiscal Year 2014,4.452,114.557
BRB,Barbados,High income (H),Fiscal Year 2014,13.1898,-59.559
BMU,Bermuda,High income (H),Fiscal Year 2014,32.3019,-64.7737
BHS,"Bahamas, The",High income (H),Fiscal Year 2014,24.7032,-78.0455
BHR,Bahrain,High income (H),Fiscal Year 2014,26.025,50.5534
BEL,Belgium,High income (H),Fiscal Year 2014,50.6745,4.4588
AUT,Austria,High income (H),Fiscal Year 2014,47.65,14.705
AUS,Australia,High income (H),Fiscal Year 2014,-24.578,133.582
ATG,Antigua and Barbuda,High income (H),Fiscal Year 2014,17.625,-61.786
ARE,United Arab Emirates,High income (H),Fiscal Year 2014,23.9299,53.9031
AND,Andorra,High income (H),Fiscal Year 2014,42.5425,1.5893
ABW,Aruba,High income (H),Fiscal Year 2014,12.5176,-69.9818
ZWE,Zimbabwe,Low income (L),Fiscal Year 2014,-19.098,30.047
UGA,Uganda,Low income (L),Fiscal Year 2014,1.9392,32.7415
TZA,Tanzania,Low income (L),Fiscal Year 2014,-5.651,34.146
TJK,Tajikistan,Low income (L),Fiscal Year 2014,38.367,72.597
TGO,Togo,Low income (L),Fiscal Year 2014,7.7,1.106
TCD,Chad,Low income (L),Fiscal Year 2014,15.981,18.781
SSD,South Sudan,Low income (L),Fiscal Year 2014,7.1,30.48
SOM,Somalia,Low income (L),Fiscal Year 2014,2.875,43.446
SLE,Sierra Leone,Low income (L),Fiscal Year 2014,8.677,-11.779
RWA,Rwanda,Low income (L),Fiscal Year 2014,-1.887,29.904
PRK,"Korea, Dem. Rep.",Low income (L),Fiscal Year 2014,39.767,126.389
NPL,Nepal,Low income (L),Fiscal Year 2014,28.2114,83.5608
NER,Niger,Low income (L),Fiscal Year 2014,16.996,9.915
MWI,Malawi,Low income (L),Fiscal Year 2014,-13.2731,33.7428
MOZ,Mozambique,Low income (L),Fiscal Year 2014,-13.852,38.042
MMR,Myanmar,Low income (L),Fiscal Year 2014,21.841,96.05
MLI,Mali,Low income (L),Fiscal Year 2014,18.211,-2.209
MDG,Madagascar,Low income (L),Fiscal Year 2014,-19.615,46.645
LBR,Liberia,Low income (L),Fiscal Year 2014,6.51,-9.33
KHM,Cambodia,Low income (L),Fiscal Year 2014,12.69,104.444
KGZ,Kyrgyz Republic,Low income (L),Fiscal Year 2014,41.741,75.043
KEN,Kenya,Low income (L),Fiscal Year 2014,0.806,38.166
HTI,Haiti,Low income (L),Fiscal Year 2014,19.3175,-72.4205
GNB,Guinea-Bissau,Low income (L),Fiscal Year 2014,12.191,-14.475
GMB,"Gambia, The",Low income (L),Fiscal Year 2014,13.499,-14.641
GIN,Guinea,Low income (L),Fiscal Year 2014,10.599,-10.907
ETH,Ethiopia,Low income (L),Fiscal Year 2014,8.435,38.786
ERI,Eritrea,Low income (L),Fiscal Year 2014,15.982,38.02
COM,Comoros,Low income (L),Fiscal Year 2014,-11.6527,43.3307
COD,"Congo, Dem. Rep.",Low income (L),Fiscal Year 2014,-1.418,23.607
CAF,Central African Republic,Low income (L),Fiscal Year 2014,7.043,21.424
BGD,Bangladesh,Low income (L),Fiscal Year 2014,24.598,90.1963
BFA,Burkina Faso,Low income (L),Fiscal Year 2014,12.673,-1.226
BEN,Benin,Low income (L),Fiscal Year 2014,10.478,2.274
BDI,Burundi,Low income (L),Fiscal Year 2014,-3.333,29.749
AFG,Afghanistan,Low income (L),Fiscal Year 2014,34.023,65.5267
VGB,British Virgin Islands,NA,Fiscal Year 2015,18.4204,-64.64
NRU,Nauru,NA,Fiscal Year 2015,-0.5287,166.9315
GIB,Gibraltar,NA,Fiscal Year 2015,36.134,-5.3482
ZAF,South Africa,Upper middle income (UM),Fiscal Year 2015,-31.7,23.441
VEN,"Venezuela, RB",Upper middle income (UM),Fiscal Year 2015,6.983,-64.588
VCT,St. Vincent and the Grenadines,Upper middle income (UM),Fiscal Year 2015,13.2528,-61.1949
TUV,Tuvalu,Upper middle income (UM),Fiscal Year 2015,-7.4786,178.6758
TUR,Turkey,Upper middle income (UM),Fiscal Year 2015,39.144,34.188
TUN,Tunisia,Upper middle income (UM),Fiscal Year 2015,35.594,9.421
TON,Tonga,Upper middle income (UM),Fiscal Year 2015,-21.167,-175.19
TKM,Turkmenistan,Upper middle income (UM),Fiscal Year 2015,39.584,59.597
THA,Thailand,Upper middle income (UM),Fiscal Year 2015,15.688,100.845
SYC,Seychelles,Upper middle income (UM),Fiscal Year 2015,-4.6841,55.4924
SUR,Suriname,Upper middle income (UM),Fiscal Year 2015,4.248,-55.848
SRB,Serbia,Upper middle income (UM),Fiscal Year 2015,44.021,20.699
ROU,Romania,Upper middle income (UM),Fiscal Year 2015,45.933,25.119
PLW,Palau,Upper middle income (UM),Fiscal Year 2015,7.5288,134.5573
PER,Peru,Upper middle income (UM),Fiscal Year 2015,-12.664,-72.98
PAN,Panama,Upper middle income (UM),Fiscal Year 2015,8.348,-81.005
NAM,Namibia,Upper middle income (UM),Fiscal Year 2015,-21.276,17.219
MYS,Malaysia,Upper middle income (UM),Fiscal Year 2015,4.416,102.099
MUS,Mauritius,Upper middle income (UM),Fiscal Year 2015,-20.2529,57.5902
MNE,Montenegro,Upper middle income (UM),Fiscal Year 2015,42.857,19.096
MKD,North Macedonia,Upper middle income (UM),Fiscal Year 2015,41.636,21.676
MHL,Marshall Islands,Upper middle income (UM),Fiscal Year 2015,5.961,169.651
MEX,Mexico,Upper middle income (UM),Fiscal Year 2015,22.925,-101.68
MDV,Maldives,Upper middle income (UM),Fiscal Year 2015,4.221,73.463
LCA,St. Lucia,Upper middle income (UM),Fiscal Year 2015,13.909,-60.9776
LBY,Libya,Upper middle income (UM),Fiscal Year 2015,27.24,17.571
